,kyon_nums,captured_kyons,dead_kyons,born_kyons,increase
0,250,0,0,0,0
1,250,0,0,0,0
2,250,0,0,0,0
3,250,0,0,0,0
4,250,0,0,0,0
5,250,0,0,0,0
6,250,0,0,0,0
7,250,0,0,0,0
8,249,1,0,0,-1
9,248,1,0,0,-1
10,248,0,0,0,0
11,248,0,0,0,0
12,248,0,0,0,0
13,248,0,0,0,0
14,248,0,0,0,0
15,248,0,0,0,0
16,248,0,0,0,0
17,248,0,0,0,0
18,248,0,0,0,0
19,248,0,0,0,0
20,248,0,0,0,0
21,247,0,1,0,-1
22,246,1,0,0,-1
23,245,1,0,0,-1
24,245,0,0,0,0
25,245,0,0,0,0
26,244,1,0,0,-1
27,244,0,0,0,0
28,244,0,0,0,0
29,244,0,0,0,0
30,244,0,0,0,0
31,244,0,0,0,0
32,244,0,0,0,0
33,244,0,0,0,0
34,243,1,0,0,-1
35,243,0,0,0,0
36,243,0,0,0,0
37,243,0,0,0,0
38,243,0,0,0,0
39,243,0,0,0,0
40,243,0,0,0,0
41,242,0,1,0,-1
42,242,0,0,0,0
43,242,0,0,0,0
44,242,0,0,0,0
45,241,0,1,0,-1
46,241,0,0,0,0
47,241,0,0,0,0
48,241,0,0,0,0
49,241,0,0,0,0
50,241,0,0,0,0
51,241,0,0,0,0
52,241,0,0,0,0
53,241,0,0,0,0
54,241,0,0,0,0
55,241,0,0,0,0
56,240,1,0,0,-1
57,239,1,0,0,-1
58,239,0,0,0,0
59,239,0,0,0,0
60,239,0,0,0,0
61,239,0,0,0,0
62,239,0,0,0,0
63,239,0,0,0,0
64,239,0,0,0,0
65,239,0,0,0,0
66,239,0,0,0,0
67,239,0,0,0,0
68,238,1,0,0,-1
69,237,0,1,0,-1
70,237,0,0,0,0
71,236,1,0,0,-1
72,236,0,0,0,0
73,236,0,0,0,0
74,236,0,0,0,0
75,236,0,0,0,0
76,236,0,0,0,0
77,236,0,0,0,0
78,236,0,0,0,0
79,236,0,0,0,0
80,236,0,0,0,0
81,236,0,0,0,0
82,236,0,0,0,0
83,236,0,0,0,0
84,236,0,0,0,0
85,236,0,0,0,0
86,235,1,0,0,-1
87,234,1,0,0,-1
88,233,0,1,0,-1
89,233,0,0,0,0
90,233,0,0,0,0
91,233,0,0,0,0
92,233,0,0,0,0
93,232,0,1,0,-1
94,232,0,0,0,0
95,231,0,1,0,-1
96,231,0,0,0,0
97,231,0,0,0,0
98,231,0,0,0,0
99,231,0,0,0,0
100,231,0,0,0,0
101,231,0,0,0,0
102,231,0,0,0,0
103,230,0,1,0,-1
104,230,0,0,0,0
105,230,0,0,0,0
106,230,0,0,0,0
107,230,0,0,0,0
108,230,0,0,0,0
109,230,0,0,0,0
110,230,0,0,0,0
111,230,0,0,0,0
112,230,0,0,0,0
113,230,0,0,0,0
114,230,0,0,0,0
115,230,0,0,0,0
116,230,0,0,0,0
117,230,0,0,0,0
118,230,0,0,0,0
119,230,0,0,0,0
120,230,0,0,0,0
121,230,0,0,0,0
122,230,0,0,0,0
123,230,0,0,0,0
124,230,0,0,0,0
125,230,0,0,0,0
126,230,0,0,0,0
127,230,0,0,0,0
128,230,0,0,0,0
129,230,0,0,0,0
130,230,0,0,0,0
131,229,1,0,0,-1
132,229,0,0,0,0
133,229,0,0,0,0
134,229,0,0,0,0
135,229,0,0,0,0
136,229,0,0,0,0
137,228,1,0,0,-1
138,228,0,0,0,0
139,228,0,0,0,0
140,228,0,0,0,0
141,227,1,0,0,-1
142,227,0,0,0,0
143,227,0,0,0,0
144,227,0,0,0,0
145,226,1,0,0,-1
146,225,1,0,0,-1
147,225,0,0,0,0
148,225,0,0,0,0
149,225,0,0,0,0
150,225,0,0,0,0
151,224,1,0,0,-1
152,224,0,0,0,0
153,224,0,0,0,0
154,224,0,0,0,0
155,224,0,0,0,0
156,224,0,0,0,0
157,224,0,0,0,0
158,224,0,0,0,0
159,224,0,0,0,0
160,224,0,0,0,0
161,224,0,0,0,0
162,223,0,1,0,-1
163,223,0,0,0,0
164,223,0,0,0,0
165,222,0,1,0,-1
