,kyon_nums,captured_kyons,dead_kyons,born_kyons,increase
0,250,0,0,0,0
1,245,2,0,0,-5
2,249,0,0,1,4
3,255,0,0,0,6
4,258,0,0,2,3
5,257,0,0,0,-1
6,254,0,0,0,-3
7,253,0,0,0,-1
8,251,0,0,0,-2
9,252,0,0,0,1
10,253,1,0,0,1
11,253,0,0,0,0
12,255,0,0,1,2
13,258,0,0,0,3
14,257,0,0,0,-1
15,259,0,0,0,2
16,262,0,0,0,3
17,265,0,0,1,3
18,267,0,0,1,2
19,268,0,0,0,1
20,270,0,0,0,2
21,270,0,0,0,0
22,273,0,0,2,3
23,274,0,0,1,1
24,274,0,0,0,0
25,274,0,0,0,0
26,273,0,0,0,-1
27,274,0,0,2,1
28,272,0,0,0,-2
29,273,0,0,0,1
30,273,0,0,0,0
31,271,1,0,0,-2
32,272,0,0,0,1
33,270,1,0,1,-2
34,271,0,0,0,1
35,269,1,0,0,-2
36,269,0,0,1,0
37,265,0,0,0,-4
38,263,1,0,0,-2
39,264,0,0,0,1
40,264,1,0,1,0
41,264,0,0,0,0
42,265,0,0,0,1
43,266,0,0,0,1
44,266,0,0,0,0
45,267,0,0,0,1
46,266,1,0,1,-1
47,267,1,0,1,1
48,264,1,0,0,-3
49,265,0,0,0,1
50,264,0,0,0,-1
51,262,0,0,0,-2
52,262,0,0,0,0
53,263,0,0,1,1
54,265,0,0,0,2
55,264,0,0,1,-1
56,262,0,0,0,-2
57,259,1,0,0,-3
58,259,1,0,0,0
59,257,0,0,0,-2
60,256,0,0,0,-1
61,257,0,0,0,1
62,255,1,0,0,-2
63,256,0,0,1,1
64,254,0,0,0,-2
65,257,0,0,0,3
66,258,1,0,0,1
67,255,0,0,0,-3
68,255,0,0,0,0
69,255,0,0,0,0
70,255,0,0,0,0
71,258,0,0,0,3
72,257,0,0,0,-1
73,255,0,0,0,-2
74,255,0,0,0,0
75,252,1,0,0,-3
76,252,0,0,1,0
77,252,0,0,0,0
78,251,0,0,0,-1
79,250,0,0,0,-1
80,251,0,0,0,1
81,255,0,0,1,4
82,255,0,0,0,0
83,256,0,0,0,1
84,256,0,0,0,0
85,255,0,0,0,-1
86,255,0,0,0,0
87,253,1,0,0,-2
88,253,0,0,0,0
89,254,0,0,0,1
90,255,0,0,0,1
91,253,1,0,1,-2
92,252,0,0,0,-1
93,253,0,0,0,1
94,251,0,0,0,-2
95,252,0,0,0,1
96,252,0,0,0,0
97,250,0,0,0,-2
98,249,0,0,0,-1
99,249,0,0,0,0
100,248,0,0,0,-1
101,245,0,0,0,-3
102,242,0,0,0,-3
103,241,2,0,0,-1
104,239,1,0,0,-2
105,238,0,0,0,-1
106,234,1,0,0,-4
107,234,0,0,0,0
108,234,0,0,0,0
109,232,0,0,0,-2
110,232,0,0,0,0
111,230,1,0,0,-2
112,230,0,0,0,0
113,230,0,0,0,0
114,234,0,0,2,4
115,235,1,0,1,1
116,234,0,0,0,-1
117,232,0,0,0,-2
118,229,0,0,0,-3
119,228,0,0,0,-1
120,228,0,0,0,0
121,226,0,0,0,-2
122,226,0,0,0,0
123,226,1,0,1,0
124,225,0,0,0,-1
125,225,0,0,0,0
126,223,1,0,0,-2
127,222,1,1,0,-1
128,221,0,0,0,-1
129,220,0,0,0,-1
130,218,0,0,0,-2
131,220,0,0,0,2
132,220,0,0,0,0
133,221,0,0,0,1
134,222,0,0,0,1
135,222,0,0,0,0
136,221,0,0,1,-1
137,220,1,0,0,-1
138,217,0,0,0,-3
139,217,0,0,0,0
140,215,0,0,0,-2
141,217,0,0,0,2
142,216,1,0,0,-1
143,214,0,0,0,-2
144,215,0,0,0,1
145,213,0,0,0,-2
146,214,0,0,0,1
147,211,1,0,0,-3
148,211,0,0,0,0
149,211,0,0,0,0
150,209,0,0,0,-2
151,207,0,0,0,-2
152,208,0,0,1,1
153,210,0,0,1,2
154,211,0,0,0,1
155,211,0,0,0,0
156,211,0,0,0,0
157,211,0,0,0,0
158,208,0,0,0,-3
159,208,0,0,0,0
160,208,0,0,0,0
161,208,0,0,0,0
162,209,0,0,0,1
163,210,0,0,1,1
164,208,0,0,0,-2
165,207,0,0,0,-1
166,207,0,0,0,0
167,207,0,0,0,0
168,207,0,0,0,0
169,208,0,0,0,1
170,207,0,0,0,-1
171,208,0,0,1,1
172,206,0,0,0,-2
173,206,1,0,0,0
174,205,1,0,0,-1
175,205,0,0,0,0
176,204,0,0,0,-1
177,204,0,0,0,0
178,203,0,0,0,-1
179,201,0,0,0,-2
180,201,0,0,0,0
181,201,0,0,0,0
182,200,0,0,0,-1
183,200,0,0,0,0
184,201,0,0,0,1
185,200,0,0,0,-1
186,201,0,0,0,1
187,200,1,0,0,-1
188,200,0,0,0,0
189,200,0,0,0,0
190,199,0,0,0,-1
191,197,0,0,0,-2
192,197,0,0,0,0
193,197,0,0,0,0
194,196,1,0,0,-1
195,195,0,0,0,-1
196,196,0,0,1,1
197,196,0,0,0,0
198,196,0,0,0,0
199,197,0,0,1,1
200,198,0,0,0,1
201,198,0,0,0,0
202,200,0,0,0,2
203,199,0,0,0,-1
204,199,0,0,0,0
205,199,0,0,0,0
206,199,0,0,0,0
207,199,0,0,0,0
208,199,0,0,0,0
209,199,0,0,0,0
210,198,0,0,0,-1
211,196,0,0,0,-2
212,196,0,0,0,0
213,197,0,0,0,1
214,197,0,0,0,0
215,195,0,0,0,-2
216,195,0,0,0,0
217,194,0,0,0,-1
218,196,0,0,1,2
219,195,0,0,0,-1
220,195,0,0,0,0
221,193,0,0,0,-2
222,192,0,0,0,-1
223,192,0,0,0,0
224,193,0,0,0,1
225,193,0,0,0,0
226,193,0,0,0,0
227,193,0,0,0,0
228,193,0,0,0,0
229,193,0,0,0,0
230,193,0,0,0,0
231,192,0,0,0,-1
232,192,0,0,0,0
233,194,0,0,0,2
234,194,0,0,0,0
235,195,0,0,1,1
236,194,0,0,0,-1
237,194,0,0,0,0
238,192,0,0,0,-2
239,193,0,0,0,1
240,193,0,0,0,0
241,191,0,0,0,-2
242,190,1,0,0,-1
243,189,0,0,0,-1
244,188,0,0,0,-1
245,188,0,0,0,0
246,188,0,0,0,0
247,187,0,0,0,-1
248,189,0,0,1,2
249,189,0,0,0,0
250,188,0,0,0,-1
251,188,0,0,0,0
252,187,0,0,0,-1
253,187,0,0,0,0
254,188,0,0,0,1
255,187,0,0,0,-1
256,186,0,0,0,-1
257,185,1,0,0,-1
258,183,0,0,0,-2
259,182,0,0,0,-1
260,182,0,0,0,0
261,182,0,0,0,0
262,181,0,0,0,-1
263,179,0,0,0,-2
264,177,0,0,0,-2
265,176,0,0,0,-1
266,173,0,0,0,-3
267,174,0,0,0,1
268,176,0,0,0,2
269,176,0,0,0,0
270,176,0,0,0,0
271,177,0,0,0,1
272,177,0,0,0,0
273,178,0,0,0,1
274,177,0,0,0,-1
275,176,0,0,0,-1
276,177,0,0,0,1
277,177,0,0,0,0
278,177,0,0,0,0
279,179,0,0,0,2
280,179,0,0,0,0
281,179,0,0,0,0
282,179,0,0,0,0
283,180,0,0,0,1
284,181,0,0,0,1
285,180,0,0,0,-1
286,181,0,0,0,1
287,180,0,0,0,-1
288,181,0,0,0,1
289,181,0,0,0,0
290,180,0,0,0,-1
291,181,0,0,0,1
292,179,0,0,0,-2
293,177,0,0,0,-2
294,176,0,0,0,-1
295,176,0,0,0,0
296,175,0,0,0,-1
297,173,1,0,0,-2
298,173,1,0,0,0
299,173,0,0,0,0
300,172,0,0,0,-1
301,171,0,0,0,-1
302,170,0,0,0,-1
303,171,0,0,0,1
304,170,1,0,0,-1
305,170,0,0,0,0
306,171,0,0,0,1
307,172,0,0,0,1
308,171,0,0,0,-1
309,171,0,0,0,0
310,172,0,0,0,1
311,170,0,0,0,-2
312,171,1,0,0,1
313,171,0,0,0,0
314,171,0,0,0,0
315,170,0,0,0,-1
316,170,0,0,1,0
317,169,0,0,0,-1
318,169,0,0,0,0
319,169,0,0,0,0
320,169,0,0,0,0
321,168,0,0,0,-1
322,170,0,0,0,2
323,170,0,0,0,0
324,168,0,0,0,-2
325,167,1,0,0,-1
326,167,0,0,0,0
327,168,0,0,0,1
328,168,0,0,0,0
329,168,0,0,0,0
