,kyon_nums,captured_kyons,dead_kyons,born_kyons,increase
0,250,1,2,2,0
1,254,0,-2,2,4
2,259,0,-5,0,5
3,263,0,0,4,4
4,267,0,-2,2,4
5,268,0,-1,0,1
6,272,0,-4,0,4
7,277,0,-5,0,5
8,276,0,1,0,-1
9,270,2,6,0,-6
10,270,0,0,0,0
11,269,0,1,0,-1
12,268,1,1,0,-1
13,268,0,0,0,0
14,268,1,0,0,0
15,267,1,1,0,-1
16,265,0,2,0,-2
17,265,0,0,0,0
18,265,0,0,0,0
19,265,0,0,0,0
20,264,0,1,0,-1
21,266,0,-2,0,2
22,267,0,-1,0,1
23,269,0,-2,0,2
24,269,0,0,0,0
25,273,1,-2,2,4
26,273,0,0,0,0
27,278,0,-3,2,5
28,276,0,2,0,-2
29,274,1,2,0,-2
30,275,0,-1,0,1
31,274,0,1,0,-1
32,272,0,2,0,-2
33,275,0,-1,2,3
34,275,1,2,2,0
35,276,1,-1,0,1
36,277,0,-1,0,1
37,278,0,-1,0,1
38,278,0,0,0,0
39,280,0,0,2,2
40,277,0,3,0,-3
41,281,0,-4,0,4
42,279,1,2,0,-2
43,278,0,1,0,-1
44,278,1,0,0,0
45,278,0,2,2,0
46,281,0,-3,0,3
47,280,1,1,0,-1
48,278,1,2,0,-2
49,278,0,0,0,0
50,278,0,0,0,0
51,277,0,1,0,-1
52,276,0,1,0,-1
53,275,0,1,0,-1
54,275,0,0,0,0
55,275,0,2,2,0
56,275,0,0,0,0
57,275,0,2,2,0
58,275,0,0,0,0
59,276,0,-1,0,1
60,277,0,-1,0,1
61,276,0,1,0,-1
62,274,1,2,0,-2
63,276,1,-2,0,2
64,276,0,0,0,0
65,276,0,0,0,0
66,276,0,0,0,0
67,277,0,-1,0,1
68,276,0,1,0,-1
69,277,0,1,2,1
70,276,0,1,0,-1
71,275,0,1,0,-1
72,277,0,2,4,2
73,278,0,-1,0,1
74,278,0,0,0,0
75,278,1,2,2,0
76,278,0,0,0,0
77,276,0,4,2,-2
78,277,0,-1,0,1
79,275,1,2,0,-2
80,275,0,0,0,0
81,275,0,0,0,0
82,278,1,-1,2,3
83,278,0,0,0,0
84,277,0,1,0,-1
85,279,0,-2,0,2
86,279,0,0,0,0
87,278,0,1,0,-1
88,278,1,0,0,0
89,278,1,2,2,0
90,275,0,3,0,-3
91,274,0,1,0,-1
92,272,1,2,0,-2
93,272,1,0,0,0
94,276,0,-4,0,4
95,274,0,2,0,-2
96,275,0,-1,0,1
97,275,0,0,0,0
98,275,0,0,0,0
99,276,0,-1,0,1
100,277,0,-1,0,1
101,278,0,-1,0,1
102,275,0,3,0,-3
103,273,1,4,2,-2
104,275,0,-2,0,2
105,276,0,-1,0,1
106,276,0,0,0,0
107,274,0,2,0,-2
108,274,1,2,2,0
109,274,0,0,0,0
110,275,0,-1,0,1
111,276,0,-1,0,1
112,277,0,-1,0,1
113,280,0,1,4,3
114,280,0,0,0,0
115,280,0,0,0,0
116,279,0,1,0,-1
117,279,0,0,0,0
118,280,0,-1,0,1
119,280,0,0,0,0
120,279,0,1,0,-1
121,276,0,3,0,-3
122,276,0,0,0,0
123,278,0,-2,0,2
124,278,0,0,0,0
125,279,0,-1,0,1
126,280,0,-1,0,1
127,281,0,-1,0,1
128,279,0,2,0,-2
129,279,0,0,0,0
130,280,0,-1,0,1
131,279,0,1,0,-1
132,279,0,0,0,0
133,277,1,2,0,-2
134,276,0,1,0,-1
135,275,0,1,0,-1
136,272,0,3,0,-3
137,272,0,0,0,0
138,272,0,0,0,0
139,269,1,3,0,-3
140,268,1,1,0,-1
141,267,0,1,0,-1
142,267,0,0,0,0
143,268,0,-1,0,1
144,267,0,1,0,-1
145,268,0,-1,0,1
146,267,1,1,0,-1
147,269,0,0,2,2
148,265,0,4,0,-4
149,267,0,-2,0,2
150,267,0,0,0,0
151,264,0,3,0,-3
152,263,0,1,0,-1
153,261,0,2,0,-2
154,261,0,0,0,0
155,262,0,-1,0,1
156,261,1,1,0,-1
157,262,0,1,2,1
158,261,0,1,0,-1
159,262,0,-1,0,1
160,263,0,-1,0,1
161,262,0,1,0,-1
162,262,0,0,0,0
163,262,0,0,0,0
164,261,0,1,0,-1
165,261,0,0,0,0
166,261,0,0,0,0
167,258,0,3,0,-3
168,257,0,1,0,-1
169,256,0,1,0,-1
170,253,0,3,0,-3
171,253,1,0,0,0
172,251,0,2,0,-2
173,251,0,0,0,0
174,251,0,0,0,0
175,251,0,0,0,0
176,251,0,0,0,0
177,250,1,1,0,-1
178,251,0,-1,0,1
179,249,0,2,0,-2
180,247,0,2,0,-2
181,248,0,-1,0,1
182,248,1,0,0,0
183,247,0,1,0,-1
184,245,1,2,0,-2
185,244,0,1,0,-1
186,247,0,-3,0,3
187,247,0,0,0,0
188,247,0,0,0,0
189,248,0,-1,0,1
190,247,0,1,0,-1
191,246,0,1,0,-1
192,245,1,1,0,-1
193,245,0,0,0,0
194,245,1,0,0,0
195,245,0,0,0,0
196,244,0,1,0,-1
197,243,0,1,0,-1
198,242,0,1,0,-1
199,243,0,-1,0,1
200,242,1,1,0,-1
201,244,0,-2,0,2
202,243,0,1,0,-1
203,244,0,-1,0,1
204,243,0,1,0,-1
205,243,0,0,0,0
206,245,0,-2,0,2
207,244,0,1,0,-1
208,242,0,2,0,-2
209,243,0,-1,0,1
210,243,0,0,0,0
211,242,0,1,0,-1
212,244,0,-2,0,2
213,244,1,0,0,0
214,243,0,1,0,-1
215,241,1,2,0,-2
216,236,0,5,0,-5
217,236,0,0,0,0
218,235,1,1,0,-1
219,234,0,1,0,-1
220,234,0,0,0,0
221,234,0,0,0,0
222,234,0,0,0,0
223,234,0,0,0,0
224,233,0,1,0,-1
225,234,0,-1,0,1
226,234,0,0,0,0
227,234,0,0,0,0
228,235,0,1,2,1
229,235,1,2,2,0
230,234,0,1,0,-1
231,234,0,0,0,0
232,233,0,1,0,-1
233,235,0,0,2,2
234,235,0,0,0,0
235,235,0,0,0,0
236,234,1,1,0,-1
237,231,0,3,0,-3
238,232,0,-1,0,1
239,233,0,-1,0,1
240,235,0,0,2,2
241,235,0,0,0,0
242,235,0,0,0,0
243,233,0,2,0,-2
244,233,1,0,0,0
245,233,0,0,0,0
246,234,0,-1,0,1
247,234,0,0,0,0
248,236,0,-2,0,2
249,235,0,1,0,-1
250,235,0,0,0,0
251,233,0,2,0,-2
252,233,0,0,0,0
253,233,0,0,0,0
254,233,0,0,0,0
255,232,0,1,0,-1
256,232,0,0,0,0
257,233,0,-1,0,1
258,234,0,-1,0,1
259,234,0,0,0,0
260,234,0,0,0,0
261,234,0,0,0,0
262,234,0,0,0,0
263,235,0,-1,0,1
264,233,0,2,0,-2
265,231,1,2,0,-2
266,228,1,3,0,-3
267,228,0,0,0,0
268,227,0,1,0,-1
269,227,0,0,0,0
270,228,0,-1,0,1
271,227,0,1,0,-1
272,227,0,0,0,0
273,226,0,1,0,-1
274,228,0,0,2,2
275,229,0,1,2,1
276,230,0,-1,0,1
277,228,1,2,0,-2
278,227,0,1,0,-1
279,227,0,0,0,0
280,223,0,4,0,-4
281,224,0,1,2,1
282,223,1,1,0,-1
283,223,0,0,0,0
284,225,0,0,2,2
285,227,0,-2,0,2
286,227,1,0,0,0
287,227,0,0,0,0
288,227,0,0,0,0
289,229,0,0,2,2
290,231,0,0,2,2
