,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
978,351,0,0,0,180,0
979,351,0,0,0,205,0
980,352,0,0,1,316,1
981,350,0,2,0,225,-2
982,350,0,1,1,304,0
983,350,0,0,0,234,0
984,347,1,2,0,322,-3
985,346,0,1,0,221,-1
986,346,0,0,0,174,0
987,346,0,0,0,316,0
988,347,0,0,1,226,1
989,345,0,2,0,176,-2
990,344,0,1,0,300,-1
991,344,0,0,0,215,0
992,347,0,0,3,311,3
993,347,1,0,1,228,0
994,348,1,0,2,318,1
995,347,0,1,0,231,-1
996,347,0,0,0,160,0
997,346,0,1,0,313,-1
998,346,0,0,0,220,0
999,347,0,0,1,244,1
1000,347,0,0,0,186,0
1001,347,0,0,0,182,0
1002,348,0,0,1,316,1
1003,349,0,0,1,226,1
1004,349,0,0,0,323,0
1005,349,0,0,0,219,0
1006,348,0,1,0,155,-1
1007,349,0,0,1,309,1
1008,351,1,0,3,222,2
1009,351,0,0,0,163,0
1010,351,0,0,0,220,0
1011,352,0,0,1,316,1
1012,354,0,0,2,255,2
1013,355,0,0,1,319,1
1014,355,0,0,0,238,0
1015,356,0,0,1,149,1
1016,357,1,0,2,293,1
1017,356,0,1,0,319,-1
1018,358,0,0,2,235,2
1019,360,0,0,2,163,2
1020,361,0,0,1,316,1
1021,361,1,0,1,225,0
1022,358,1,2,0,179,-3
1023,358,0,0,0,259,0
1024,359,0,0,1,317,1
1025,358,0,1,0,224,-1
1026,360,0,0,2,160,2
1027,362,0,0,2,317,2
1028,362,0,1,1,227,0
1029,363,0,0,1,163,1
1030,362,0,1,0,296,-1
1031,364,0,0,2,259,2
1032,363,1,0,0,323,-1
1033,363,0,0,0,227,0
1034,363,0,0,0,248,0
1035,363,0,0,0,197,0
1036,366,0,0,3,209,3
1037,366,0,0,0,281,0
1038,366,0,2,2,246,0
1039,366,0,0,0,324,0
1040,367,0,0,1,241,1
1041,367,0,0,0,266,0
1042,366,0,1,0,193,-1
1043,365,0,1,0,323,-1
1044,366,0,0,1,226,1
1045,366,0,0,0,255,0
1046,365,0,1,0,246,-1
1047,366,0,0,1,178,1
1048,367,0,0,1,212,1
1049,367,0,0,0,265,0
1050,367,0,1,1,241,0
1051,366,0,1,0,260,-1
1052,366,0,0,0,333,0
1053,368,0,0,2,225,2
1054,369,0,0,1,333,1
1055,370,0,0,1,225,1
1056,370,0,0,0,165,0
1057,371,0,0,1,238,1
1058,372,0,0,1,264,1
1059,372,0,2,2,247,0
1060,372,0,0,0,257,0
1061,373,0,0,1,251,1
1062,374,0,0,1,275,1
1063,373,0,1,0,334,-1
1064,375,0,0,2,226,2
1065,376,0,0,1,340,1
1066,376,0,0,0,225,0
1067,377,0,0,1,186,1
1068,377,0,0,0,293,0
1069,377,0,0,0,257,0
1070,376,1,0,0,271,-1
1071,377,0,0,1,336,1
1072,378,0,0,1,231,1
1073,379,0,0,1,174,1
1074,379,0,0,0,343,0
1075,378,1,0,0,230,-1
1076,378,0,1,1,334,0
1077,380,0,0,2,231,2
1078,381,0,0,1,176,1
1079,380,1,0,0,344,-1
1080,379,1,0,0,240,-1
1081,379,0,0,0,179,0
1082,381,0,0,2,336,2
1083,382,0,0,1,244,1
1084,383,0,1,2,184,1
1085,384,0,0,1,213,1
1086,384,0,0,0,281,0
1087,384,0,1,1,259,0
1088,384,0,0,0,343,0
1089,384,0,1,1,248,0
1090,385,0,0,1,340,1
1091,385,0,0,0,250,0
1092,384,0,1,0,167,-1
1093,384,0,0,0,333,0
1094,385,0,0,1,241,1
1095,385,0,0,0,165,0
1096,385,0,0,0,331,0
1097,385,0,0,0,265,0
1098,384,1,0,0,178,-1
1099,386,0,0,2,351,2
1100,384,1,1,0,250,-2
1101,383,0,1,0,253,-1
1102,384,0,0,1,205,1
1103,384,0,1,1,345,0
1104,385,0,0,1,254,1
1105,385,0,1,1,256,0
1106,386,0,0,1,194,1
1107,386,0,0,0,215,0
1108,388,0,0,2,351,2
1109,389,0,0,1,236,1
1110,390,0,0,1,338,1
1111,389,1,0,0,244,-1
1112,389,0,1,1,285,0
1113,391,0,0,2,253,2
1114,390,0,1,0,269,-1
1115,392,0,0,2,187,2
1116,391,0,1,0,206,-1
1117,393,0,0,2,348,2
1118,394,0,0,1,268,1
1119,395,0,0,1,185,1
1120,395,0,0,0,360,0
1121,396,0,0,1,251,1
1122,396,0,0,0,183,0
1123,396,0,1,1,301,0
1124,397,0,0,1,260,1
1125,397,1,0,1,275,0
1126,396,1,0,0,347,-1
1127,394,1,1,0,236,-2
1128,395,0,1,2,287,1
1129,395,0,0,0,267,0
1130,395,0,1,1,240,0
1131,396,0,1,2,272,1
1132,394,2,0,0,193,-2
1133,396,0,0,2,215,2
1134,395,1,0,0,349,-1
1135,395,0,0,0,233,0
1136,395,0,0,0,274,0
1137,397,0,0,2,265,2
1138,396,0,1,0,186,-1
1139,399,0,0,3,216,3
1140,401,0,0,2,353,2
1141,403,0,0,2,241,2
1142,404,1,0,2,356,1
1143,405,0,1,2,252,1
1144,406,0,0,1,363,1
1145,407,0,0,1,251,1
1146,407,0,0,0,356,0
1147,407,0,0,0,242,0
1148,407,0,0,0,184,0
1149,407,1,0,1,298,0
1150,408,1,0,2,350,1
1151,410,1,0,3,249,2
1152,412,0,0,2,367,2
1153,414,0,0,2,246,2
1154,415,0,1,2,369,1
1155,414,0,1,0,238,-1
1156,415,0,0,1,365,1
1157,414,0,1,0,261,-1
1158,416,0,0,2,188,2
1159,417,0,0,1,317,1
1160,417,0,0,0,283,0
1161,418,0,0,1,365,1
1162,419,1,0,2,247,1
1163,419,1,0,1,284,0
1164,420,0,0,1,279,1
1165,420,0,0,0,192,0
1166,421,0,0,1,210,1
1167,421,0,0,0,367,0
1168,421,0,0,0,253,0
1169,421,1,0,1,366,0
1170,420,1,1,1,254,-1
1171,420,0,0,0,178,0
1172,419,0,1,0,242,-1
1173,420,0,0,1,297,1
1174,422,0,0,2,368,2
1175,422,0,0,0,248,0
1176,422,0,0,0,374,0
1177,423,0,0,1,243,1
1178,423,0,1,1,186,0
1179,423,1,0,1,374,0
1180,422,1,0,0,264,-1
1181,422,0,0,0,173,0
1182,423,0,0,1,323,1
1183,422,1,0,0,269,-1
1184,421,1,0,0,377,-1
1185,421,0,1,1,250,0
1186,420,0,1,0,171,-1
1187,420,0,0,0,359,0
1188,418,0,2,0,249,-2
1189,417,0,1,0,283,-1
1190,415,1,1,0,266,-2
1191,412,2,1,0,197,-3
1192,409,1,2,0,227,-3
1193,409,0,1,1,292,0
1194,408,0,1,0,250,-1
1195,410,0,0,2,359,2
1196,409,1,1,1,260,-1
1197,407,1,1,0,280,-2
1198,407,0,0,0,185,0
1199,407,0,0,0,215,0
1200,405,2,0,0,362,-2
1201,404,0,1,0,255,-1
1202,403,1,0,0,358,-1
1203,404,0,0,1,249,1
1204,405,0,0,1,173,1
1205,405,0,0,0,240,0
1206,403,2,0,0,353,-2
1207,402,0,1,0,258,-1
1208,402,1,0,1,167,0
1209,402,0,0,0,354,0
1210,401,0,1,0,255,-1
1211,402,0,0,1,286,1
1212,403,0,0,1,204,1
1213,403,0,0,0,358,0
1214,404,0,0,1,239,1
1215,404,1,1,2,354,0
1216,403,0,2,1,237,-1
1217,402,1,0,0,178,-1
1218,403,0,0,1,354,1
1219,403,0,0,0,243,0
1220,403,0,1,1,291,0
1221,404,1,0,2,187,1
1222,403,0,1,0,227,-1
1223,404,0,0,1,287,1
1224,404,0,0,0,367,0
1225,404,0,0,0,251,0
1226,404,1,0,1,185,0
1227,402,0,2,0,315,-2
1228,403,0,0,1,359,1
1229,403,1,0,1,250,0
1230,404,0,0,1,179,1
1231,404,0,1,1,362,0
1232,404,0,0,0,235,0
1233,404,0,1,1,291,0
1234,404,0,1,1,185,0
1235,405,0,0,1,216,1
1236,404,1,0,0,360,-1
1237,404,0,0,0,241,0
1238,405,0,0,1,292,1
1239,406,0,0,1,206,1
1240,406,0,0,0,201,0
1241,408,0,0,2,299,2
1242,409,1,0,2,274,1
1243,409,0,0,0,277,0
1244,409,0,0,0,362,0
1245,409,0,0,0,253,0
1246,409,0,0,0,158,0
1247,408,0,1,0,314,-1
1248,408,0,1,1,365,0
1249,406,1,2,1,251,-2
1250,406,1,1,2,182,0
1251,405,0,1,0,361,-1
1252,405,1,0,1,246,0
1253,407,0,0,2,183,2
1254,407,0,0,0,230,0
1255,405,0,2,0,365,-2
1256,405,0,0,0,244,0
1257,404,0,2,1,291,-1
1258,405,0,0,1,196,1
1259,405,0,0,0,351,0
1260,405,0,0,0,252,0
1261,406,0,0,1,182,1
1262,406,0,1,1,226,0
1263,405,0,2,1,289,-1
1264,405,0,0,0,276,0
1265,406,0,1,2,280,1
1266,405,0,1,0,286,-1
1267,405,0,0,0,284,0
1268,404,1,0,0,360,-1
1269,406,0,0,2,268,2
1270,406,1,0,1,181,0
1271,407,0,0,1,357,1
1272,406,1,0,0,254,-1
1273,407,0,0,1,355,1
1274,406,0,1,0,242,-1
1275,407,0,1,2,299,1
1276,408,0,0,1,191,1
1277,408,0,0,0,356,0
1278,409,1,0,2,247,1
1279,410,0,0,1,195,1
1280,411,0,0,1,361,1
1281,411,0,0,0,254,0
1282,412,1,0,2,173,1
1283,414,0,0,2,368,2
1284,412,1,1,0,250,-2
1285,412,1,0,1,182,0
1286,411,0,1,0,366,-1
1287,411,0,0,0,258,0
1288,412,0,0,1,282,1
1289,410,1,1,0,280,-2
1290,408,0,2,0,288,-2
1291,408,0,0,0,180,0
1292,409,0,1,2,234,1
1293,411,0,0,2,358,2
1294,410,0,1,0,236,-1
1295,410,0,2,2,353,0
1296,410,0,0,0,267,0
1297,411,0,0,1,193,1
1298,412,0,0,1,361,1
1299,412,1,0,1,240,0
1300,413,0,1,2,285,1
1301,413,0,1,1,206,0
1302,413,0,0,0,213,0
1303,413,0,0,0,366,0
1304,414,0,0,1,276,1
1305,413,1,0,0,361,-1
1306,413,1,0,1,261,0
1307,413,0,1,1,292,0
1308,413,1,0,1,205,0
1309,411,1,1,0,355,-2
1310,411,1,0,1,266,0
1311,412,0,0,1,169,1
1312,412,0,0,0,351,0
1313,413,0,0,1,266,1
1314,412,0,1,0,175,-1
1315,412,0,0,0,316,0
1316,413,0,0,1,266,1
1317,414,0,0,1,280,1
1318,413,0,1,0,372,-1
1319,415,0,0,2,258,2
1320,416,0,0,1,175,1
1321,416,0,0,0,255,0
1322,416,0,1,1,379,0
1323,419,0,0,3,248,3
1324,419,0,1,1,304,0
1325,420,0,0,1,264,1
1326,420,0,0,0,312,0
1327,420,0,0,0,217,0
1328,420,0,1,1,224,0
1329,420,0,0,0,363,0
1330,420,0,0,0,268,0
1331,419,0,1,0,180,-1
1332,417,1,2,1,319,-2
1333,417,0,0,0,374,0
1334,418,0,1,2,257,1
1335,418,0,0,0,291,0
1336,417,1,0,0,272,-1
1337,419,0,0,2,290,2
1338,419,0,0,0,284,0
1339,419,0,1,1,283,0
1340,420,0,0,1,185,1
1341,419,0,1,0,225,-1
1342,418,1,0,0,309,-1
1343,417,0,2,1,272,-1
1344,416,1,0,0,357,-1
1345,417,1,0,2,252,1
1346,418,0,0,1,183,1
1347,419,0,0,1,233,1
1348,419,0,0,0,286,0
1349,419,1,1,2,373,0
1350,418,0,1,0,251,-1
1351,418,0,0,0,287,0
1352,417,0,1,0,285,-1
1353,417,0,1,1,209,0
1354,417,0,0,0,379,0
1355,416,0,1,0,265,-1
1356,417,0,0,1,182,1
1357,417,0,0,0,375,0
1358,418,0,0,1,256,1
1359,418,0,0,0,197,0
1360,417,0,1,0,379,-1
1361,417,0,0,0,257,0
1362,416,0,1,0,196,-1
1363,416,0,0,0,372,0
1364,416,0,1,1,242,0
1365,416,0,0,0,283,0
1366,417,0,0,1,190,1
1367,416,1,1,1,220,-1
1368,416,0,1,1,298,0
1369,417,1,0,2,289,1
1370,417,0,0,0,373,0
1371,417,0,0,0,245,0
1372,419,1,0,3,177,2
1373,417,0,2,0,252,-2
1374,419,0,0,2,296,2
1375,420,0,0,1,367,1
1376,421,0,0,1,262,1
1377,421,0,1,1,294,0
1378,421,0,0,0,291,0
1379,422,0,0,1,298,1
1380,422,0,0,0,268,0
1381,422,0,0,0,180,0
1382,422,0,0,0,249,0
1383,421,1,1,1,368,-1
1384,422,0,0,1,269,1
1385,423,0,1,2,182,1
1386,422,1,0,0,330,-1
1387,423,1,0,2,367,1
1388,425,0,0,2,251,2
1389,426,0,0,1,319,1
1390,427,0,0,1,195,1
1391,428,0,0,1,235,1
1392,429,1,0,2,306,1
1393,428,1,0,0,379,-1
1394,426,0,2,0,248,-2
1395,426,0,1,1,368,0
1396,428,0,0,2,251,2
1397,428,0,0,0,371,0
1398,428,0,0,0,256,0
1399,427,0,1,0,174,-1
1400,427,1,0,1,245,0
1401,428,0,0,1,298,1
1402,426,2,0,0,280,-2
1403,427,0,0,1,372,1
1404,428,0,0,1,276,1
1405,427,1,0,0,192,-1
1406,429,0,0,2,374,2
1407,429,0,1,1,261,0
1408,426,1,2,0,180,-3
1409,428,0,0,2,240,2
1410,427,1,1,1,318,-1
1411,427,0,0,0,377,0
1412,428,0,0,1,259,1
1413,428,0,0,0,385,0
1414,428,0,0,0,264,0
1415,429,1,0,2,175,1
1416,431,0,0,2,337,2
1417,431,0,1,1,279,0
1418,431,0,0,0,379,0
1419,432,0,0,1,254,1
1420,433,0,0,1,186,1
1421,434,0,1,2,393,1
1422,434,0,0,0,257,0
1423,434,0,0,0,199,0
1424,435,0,0,1,327,1
1425,434,1,0,0,372,-1
1426,434,0,0,0,276,0
1427,434,0,0,0,296,0
1428,437,0,0,3,211,3
1429,439,0,0,2,225,2
1430,440,0,0,1,317,1
1431,441,0,0,1,383,1
1432,440,1,0,0,267,-1
1433,441,0,1,2,188,1
1434,440,0,1,0,334,-1
1435,439,0,1,0,274,-1
1436,438,0,1,0,303,-1
1437,440,0,0,2,387,2
1438,440,0,0,0,270,0
1439,440,0,0,0,306,0
1440,439,0,2,1,289,-1
1441,439,0,0,0,204,0
1442,440,0,0,1,396,1
1443,440,0,1,1,255,0
1444,440,1,0,1,385,0
1445,441,0,0,1,255,1
1446,440,1,0,0,196,-1
1447,440,0,1,1,380,0
1448,440,0,0,0,264,0
1449,440,0,0,0,386,0
1450,441,0,0,1,259,1
1451,441,0,1,1,175,0
1452,441,1,0,1,265,0
1453,441,0,1,1,388,0
1454,440,0,1,0,271,-1
1455,440,0,0,0,180,0
1456,440,0,0,0,384,0
1457,441,0,0,1,267,1
1458,442,0,0,1,186,1
1459,444,0,1,3,320,2
1460,442,0,3,1,385,-2
1461,446,0,0,4,270,4
1462,447,0,1,2,393,1
1463,447,0,0,0,268,0
1464,447,0,0,0,395,0
1465,446,0,1,0,249,-1
1466,447,0,0,1,201,1
1467,449,0,0,2,267,2
1468,449,1,0,1,307,0
1469,448,2,1,2,389,-1
1470,447,0,1,0,276,-1
1471,445,0,2,0,177,-2
1472,445,0,0,0,389,0
1473,446,0,1,2,252,1
1474,446,0,0,0,205,0
1475,447,0,1,2,343,1
1476,447,0,0,0,281,0
1477,448,1,0,2,304,1
1478,449,0,0,1,301,1
1479,452,0,0,3,402,3
1480,450,2,1,1,261,-2
1481,450,0,0,0,387,0
1482,451,0,0,1,270,1
1483,449,1,1,0,396,-2
1484,448,0,1,0,262,-1
1485,447,0,1,0,299,-1
1486,448,0,0,1,221,1
1487,450,0,0,2,229,2
1488,449,2,0,1,321,-1
1489,450,0,1,2,381,1
1490,450,0,0,0,241,0
1491,453,0,0,3,386,3
1492,453,0,0,0,258,0
1493,452,1,0,0,311,-1
1494,450,0,2,0,232,-2
1495,449,1,0,0,238,-1
1496,448,0,1,0,324,-1
1497,448,0,0,0,289,0
1498,449,0,0,1,401,1
1499,449,0,1,1,264,0
1500,449,0,0,0,309,0
1501,450,1,0,2,208,1
1502,451,0,0,1,220,1
1503,452,1,0,2,347,1
1504,452,0,1,1,385,0
1505,453,0,0,1,267,1
1506,454,0,0,1,321,1
1507,456,0,0,2,284,2
1508,454,1,1,0,227,-2
1509,455,0,0,1,254,1
1510,456,1,0,2,391,1
1511,457,0,1,2,281,1
1512,456,0,1,0,408,-1
1513,455,0,1,0,262,-1
1514,455,0,0,0,191,0
1515,456,0,0,1,335,1
1516,456,0,0,0,392,0
1517,458,0,0,2,276,2
1518,460,0,0,2,180,2
1519,460,0,0,0,407,0
1520,462,0,0,2,271,2
1521,462,1,0,1,325,0
1522,463,0,0,1,203,1
1523,463,1,0,1,395,0
1524,464,0,1,2,275,1
1525,464,0,0,0,183,0
1526,466,0,0,2,414,2
1527,466,0,1,1,280,0
1528,466,0,0,0,169,0
1529,466,0,0,0,407,0
1530,466,0,0,0,277,0
1531,465,0,1,0,392,-1
1532,467,0,0,2,281,2
1533,467,0,0,0,198,0
1534,467,0,1,1,348,0
1535,467,0,0,0,398,0
1536,466,0,1,0,274,-1
1537,467,0,1,2,397,1
1538,467,0,0,0,291,0
1539,466,0,1,0,327,-1
1540,467,1,0,2,207,1
1541,467,0,1,1,403,0
1542,468,0,0,1,273,1
1543,468,0,0,0,409,0
1544,469,0,0,1,268,1
1545,470,0,0,1,317,1
1546,468,1,1,0,217,-2
1547,469,0,0,1,234,1
1548,469,0,0,0,328,0
1549,470,0,0,1,393,1
1550,470,0,1,1,280,0
1551,471,0,0,1,198,1
1552,470,0,1,0,413,-1
1553,470,0,0,0,276,0
1554,470,0,0,0,326,0
1555,470,0,0,0,224,0
1556,470,1,1,2,235,0
1557,468,1,1,0,401,-2
1558,469,1,0,2,273,1
1559,472,0,0,3,200,3
1560,472,0,0,0,421,0
1561,472,1,0,1,275,0
1562,471,0,1,0,184,-1
1563,471,0,1,1,357,0
1564,470,0,1,0,307,-1
1565,469,0,1,0,399,-1
1566,469,0,1,1,280,0
1567,468,1,0,0,200,-1
1568,468,0,1,1,354,0
1569,468,0,1,1,283,0
1570,468,0,0,0,328,0
1571,468,0,1,1,301,0
1572,468,0,0,0,404,0
1573,468,0,0,0,262,0
1574,469,0,0,1,322,1
1575,470,0,0,1,316,1
1576,469,0,1,0,306,-1
1577,471,0,0,2,307,2
1578,471,0,0,0,316,0
1579,474,0,0,3,298,3
1580,475,1,0,2,194,1
1581,476,0,0,1,397,1
1582,475,1,1,1,275,-1
1583,478,0,0,3,201,3
1584,478,0,1,1,344,0
1585,478,0,0,0,412,0
1586,477,1,0,0,283,-1
1587,478,0,1,2,187,1
1588,477,3,0,2,413,-1
1589,478,0,0,1,285,1
1590,479,0,0,1,409,1
1591,479,0,1,1,260,0
1592,478,0,1,0,201,-1
1593,480,0,0,2,412,2
1594,480,0,1,1,297,0
1595,483,0,0,3,404,3
1596,483,1,0,1,285,0
1597,484,0,0,1,200,1
1598,484,0,0,0,278,0
1599,486,0,0,2,330,2
1600,487,0,1,2,418,1
1601,488,0,0,1,288,1
1602,489,0,0,1,203,1
1603,490,0,0,1,373,1
1604,491,0,1,2,292,1
1605,494,0,0,3,324,3
1606,494,1,0,1,425,0
1607,494,0,1,1,285,0
1608,495,0,0,1,418,1
1609,495,1,0,1,291,0
1610,497,0,0,2,193,2
1611,497,0,1,1,363,0
1612,497,0,0,0,307,0
1613,495,0,2,0,421,-2
1614,494,1,0,0,282,-1
1615,497,0,0,3,336,3
1616,497,0,0,0,322,0
1617,499,0,0,2,210,2
1618,499,0,0,0,423,0
1619,501,0,0,2,280,2
1620,503,0,0,2,202,2
1621,503,0,1,1,377,0
1622,503,0,1,1,287,0
1623,505,0,0,2,436,2
1624,503,2,0,0,274,-2
1625,505,0,0,2,337,2
1626,506,0,0,1,324,1
1627,507,0,0,1,198,1
1628,507,0,0,0,430,0
1629,507,1,0,1,288,0
1630,506,0,1,0,197,-1
1631,505,0,1,0,437,-1
1632,506,0,1,2,287,1
1633,507,0,0,1,433,1
1634,508,0,0,1,296,1
1635,507,1,0,0,428,-1
1636,506,0,1,0,287,-1
1637,505,1,1,1,335,-1
1638,505,0,0,0,231,0
1639,505,1,0,1,252,0
1640,505,1,0,1,433,0
1641,504,0,1,0,292,-1
1642,506,0,0,2,433,2
1643,506,0,1,1,276,0
1644,506,0,0,0,208,0
1645,508,0,0,2,284,2
1646,509,0,0,1,334,1
1647,509,0,1,1,322,0
1648,510,0,1,2,438,1
1649,512,0,0,2,297,2
1650,509,2,1,0,435,-3
1651,511,0,0,2,301,2
1652,508,1,2,0,437,-3
1653,508,0,0,0,286,0
1654,507,1,0,0,191,-1
1655,506,0,1,0,373,-1
1656,506,1,0,1,301,0
1657,504,1,1,0,428,-2
1658,503,2,0,1,271,-1
1659,503,0,0,0,205,0
1660,502,0,2,1,348,-1
1661,505,0,1,4,301,3
1662,505,0,0,0,420,0
1663,504,0,1,0,278,-1
1664,505,0,0,1,200,1
1665,504,1,0,0,383,-1
1666,505,0,0,1,311,1
1667,505,0,1,1,423,0
1668,505,0,1,1,304,0
1669,505,0,0,0,340,0
1670,507,0,1,3,223,2
1671,507,0,2,2,250,0
1672,507,0,0,0,421,0
1673,509,0,0,2,297,2
1674,510,0,0,1,334,1
1675,510,1,0,1,335,0
1676,512,0,1,3,215,2
1677,512,0,0,0,436,0
1678,511,0,1,0,282,-1
1679,510,0,1,0,209,-1
1680,511,0,0,1,364,1
1681,511,0,0,0,317,0
1682,511,0,0,0,436,0
1683,514,0,0,3,294,3
1684,514,0,0,0,198,0
1685,515,0,1,2,432,1
1686,515,0,1,1,294,0
1687,516,0,0,1,357,1
1688,516,0,0,0,234,0
1689,515,0,1,0,251,-1
1690,515,1,0,1,440,0
1691,516,0,0,1,297,1
1692,516,0,2,2,447,0
1693,516,1,0,1,294,0
1694,516,0,1,1,344,0
1695,516,0,0,0,215,0
1696,516,0,1,1,255,0
1697,517,0,0,1,361,1
1698,518,0,0,1,444,1
1699,517,0,2,1,292,-1
1700,517,0,0,0,427,0
1701,519,0,0,2,276,2
1702,519,0,1,1,186,0
1703,520,0,0,1,435,1
1704,518,0,2,0,282,-2
1705,518,0,2,2,206,0
1706,519,0,1,2,283,1
1707,519,1,0,1,345,0
1708,521,0,0,2,308,2
1709,523,0,0,2,447,2
1710,521,1,1,0,289,-2
1711,522,0,1,2,199,1
1712,523,0,0,1,446,1
1713,523,0,0,0,287,0
1714,524,0,0,1,372,1
1715,522,1,1,0,327,-2
1716,524,1,0,3,350,2
1717,526,0,0,2,317,2
1718,526,0,0,0,234,0
1719,527,0,0,1,272,1
1720,526,0,1,0,444,-1
1721,529,1,0,4,290,3
1722,529,0,0,0,355,0
1723,532,0,0,3,343,3
1724,533,0,0,1,333,1
1725,532,0,1,0,228,-1
1726,534,0,0,2,247,2
1727,533,1,1,1,453,-1
1728,533,0,0,0,276,0
1729,532,1,0,0,187,-1
1730,533,0,1,2,296,1
1731,534,0,0,1,353,1
1732,533,1,0,0,441,-1
1733,534,1,0,2,289,1
1734,533,0,1,0,196,-1
1735,535,0,0,2,389,2
1736,536,0,0,1,462,1
1737,536,0,0,0,283,0
1738,535,0,1,0,356,-1
1739,535,0,0,0,248,0
1740,535,1,0,1,454,0
1741,535,0,0,0,294,0
1742,538,0,0,3,184,3
1743,538,1,0,1,443,0
1744,540,0,0,2,306,2
1745,540,0,0,0,192,0
1746,539,0,1,0,299,-1
1747,541,0,0,2,463,2
1748,541,1,0,1,294,0
1749,544,0,0,3,203,3
1750,544,0,1,1,295,0
1751,544,0,0,0,463,0
1752,542,1,1,0,288,-2
1753,544,0,0,2,197,2
1754,544,0,1,1,455,0
1755,543,1,1,1,292,-1
1756,542,0,1,0,200,-1
1757,543,0,0,1,276,1
1758,543,0,0,0,454,0
1759,543,0,2,2,302,0
1760,546,0,0,3,461,3
1761,546,1,0,1,301,0
1762,545,0,1,0,194,-1
1763,546,0,0,1,384,1
1764,547,0,0,1,328,1
1765,549,0,0,2,461,2
1766,549,0,0,0,294,0
1767,549,0,0,0,457,0
1768,551,0,0,2,293,2
1769,554,0,0,3,181,3
1770,555,1,0,2,464,1
1771,554,0,2,1,291,-1
1772,553,0,1,0,199,-1
1773,552,1,1,1,464,-1
1774,552,0,0,0,303,0
1775,553,0,1,2,188,1
1776,555,0,0,2,464,2
1777,558,0,0,3,291,3
1778,559,0,0,1,475,1
1779,561,0,0,2,297,2
1780,561,1,0,1,479,0
1781,564,0,0,3,309,3
1782,565,0,0,1,218,1
1783,564,1,1,1,463,-1
1784,565,0,0,1,307,1
1785,567,0,0,2,195,2
1786,567,0,0,0,420,0
1787,568,0,0,1,475,1
1788,567,0,1,0,315,-1
1789,566,1,0,0,476,-1
1790,566,0,0,0,308,0
1791,566,0,0,0,482,0
1792,566,1,0,1,295,0
1793,565,0,1,0,203,-1
1794,564,0,1,0,474,-1
1795,563,1,1,1,304,-1
1796,564,0,0,1,470,1
1797,564,1,0,1,291,0
1798,564,0,0,0,372,0
1799,563,1,0,0,356,-1
1800,566,0,0,3,371,3
1801,566,0,0,0,362,0
1802,567,1,0,2,362,1
1803,570,1,0,4,356,3
1804,569,2,0,1,217,-1
1805,570,0,0,1,265,1
1806,570,1,0,1,473,0
1807,570,0,1,1,312,0
1808,571,0,0,1,481,1
1809,570,0,2,1,309,-1
1810,570,1,0,1,197,0
1811,570,0,0,0,307,0
1812,570,0,0,0,483,0
1813,570,0,1,1,302,0
1814,568,0,2,0,186,-2
1815,567,0,2,1,484,-1
1816,569,0,0,2,313,2
1817,570,0,0,1,187,1
1818,569,1,0,0,415,-1
1819,570,0,0,1,455,1
1820,569,1,1,1,300,-1
1821,568,0,1,0,194,-1
1822,568,0,0,0,490,0
1823,571,0,0,3,274,3
1824,569,1,2,1,198,-2
1825,570,0,0,1,417,1
1826,570,1,0,1,490,0
1827,571,0,0,1,306,1
1828,571,0,0,0,377,0
1829,570,1,0,0,241,-1
1830,571,0,1,2,269,1
1831,573,0,0,2,390,2
1832,572,0,1,0,332,-1
1833,573,0,0,1,480,1
1834,572,1,0,0,296,-1
1835,573,0,0,1,194,1
1836,574,1,1,3,472,1
1837,573,1,2,2,305,-1
1838,575,0,0,2,202,2
1839,575,0,1,1,481,0
1840,577,0,1,3,289,2
1841,579,1,0,3,211,2
1842,579,0,0,0,471,0
1843,578,1,0,0,308,-1
1844,577,0,1,0,495,-1
1845,577,0,0,0,304,0
1846,578,0,0,1,489,1
1847,579,0,1,2,315,1
1848,579,1,1,2,369,0
1849,583,0,0,4,251,4
1850,581,0,2,0,275,-2
1851,581,0,1,1,406,0
1852,579,1,1,0,358,-2
1853,580,0,0,1,480,1
1854,580,1,0,1,318,0
1855,580,1,1,2,190,0
1856,580,0,0,0,487,0
1857,581,0,0,1,316,1
1858,582,0,0,1,497,1
1859,581,0,1,0,311,-1
1860,581,0,1,1,197,0
1861,581,0,0,0,493,0
1862,581,0,1,1,296,0
1863,581,0,1,1,208,0
1864,581,0,1,1,312,0
1865,581,1,0,1,488,0
1866,582,0,0,1,310,1
1867,580,0,2,0,389,-2
1868,580,0,1,1,345,0
1869,581,0,1,2,380,1
1870,582,0,0,1,241,1
1871,586,0,0,4,268,4
1872,587,1,0,2,397,1
1873,588,1,0,2,488,1
1874,590,0,0,2,308,2
1875,590,0,0,0,496,0
1876,590,0,0,0,300,0
1877,589,0,2,1,492,-1
1878,588,0,1,0,318,-1
1879,589,0,0,1,497,1
1880,591,0,0,2,314,2
1881,593,0,0,2,504,2
1882,592,1,0,0,323,-1
1883,591,1,0,0,212,-1
1884,592,1,0,2,499,1
1885,594,0,0,2,312,2
1886,594,0,0,0,196,0
1887,594,0,1,1,437,0
1888,593,0,1,0,495,-1
1889,592,0,2,1,316,-1
1890,591,1,0,0,185,-1
1891,591,1,0,1,487,0
1892,590,1,0,0,305,-1
1893,589,0,1,0,483,-1
1894,589,0,0,0,311,0
